EnrollmentID,StudentID,CourseID,EnrollmentDate
ENR00582,STD1952,CRS0006,2025-03-17
ENR00583,STD1264,CRS0047,2024-09-17
ENR00584,STD1279,CRS0013,2023-10-04
ENR00585,STD1594,CRS0014,2023-06-02
ENR00586,STD1219,CRS0037,2023-05-22
ENR00587,STD1638,CRS0040,2023-08-01
ENR00588,STD1223,CRS0014,2025-04-12
ENR00589,STD1264,CRS0011,2024-03-02
ENR00590,STD1092,CRS0037,2024-05-20
ENR00591,STD1083,CRS0017,2024-06-07
ENR00592,STD1453,CRS0039,2022-12-12
ENR00593,STD1976,CRS0010,2024-11-18
ENR00594,STD1030,CRS0003,2023-12-07
ENR00595,STD1556,CRS0041,2024-09-15
ENR00596,STD1397,CRS0014,2024-05-14
ENR00597,STD1526,CRS0034,2022-12-27
ENR00598,STD1487,CRS0050,2023-06-07
ENR00599,STD1643,CRS0026,2024-07-01
ENR00600,STD1624,CRS0031,2022-10-12
ENR00601,STD1343,CRS0030,2024-08-04
ENR00602,STD1922,CRS0036,2023-11-14
ENR00603,STD1888,CRS0010,2022-12-07
ENR00604,STD1212,CRS0041,2024-05-28
ENR00605,STD1433,CRS0001,2024-08-04
ENR00606,STD1026,CRS0048,2023-03-18
ENR00607,STD1655,CRS0049,2024-07-17
ENR00608,STD1923,CRS0050,2022-10-29
ENR00609,STD1283,CRS0033,2025-03-15
ENR00610,STD1566,CRS0017,2022-10-01
ENR00611,STD1549,CRS0008,2024-04-03
ENR00612,STD1460,CRS0008,2022-12-05
ENR00613,STD1356,CRS0018,2022-12-27
ENR00614,STD1768,CRS0020,2025-03-17
ENR00615,STD1757,CRS0019,2022-11-08
ENR00616,STD1400,CRS0042,2025-02-05
ENR00617,STD1485,CRS0039,2023-02-26
ENR00618,STD1602,CRS0046,2023-01-26
ENR00619,STD1399,CRS0026,2022-11-29
ENR00620,STD1030,CRS0046,2025-04-01
ENR00621,STD1659,CRS0038,2023-05-13
ENR00622,STD1702,CRS0006,2023-06-02
ENR00623,STD1397,CRS0023,2023-08-30
ENR00624,STD1425,CRS0014,2024-06-02
ENR00625,STD1447,CRS0041,2023-10-19
ENR00626,STD1199,CRS0045,2025-02-02
ENR00627,STD1897,CRS0011,2022-10-02
ENR00628,STD1255,CRS0041,2022-08-28
ENR00629,STD1637,CRS0023,2024-07-14
ENR00630,STD1135,CRS0029,2023-01-12
ENR00631,STD1433,CRS0042,2022-07-02
ENR00632,STD1878,CRS0017,2023-06-27
ENR00633,STD1676,CRS0044,2023-09-05
ENR00634,STD1895,CRS0049,2024-09-18
ENR00635,STD1129,CRS0008,2025-01-13
ENR00636,STD1526,CRS0019,2023-04-28
ENR00637,STD1325,CRS0028,2023-07-07
ENR00638,STD1224,CRS0010,2024-08-18
ENR00639,STD1004,CRS0008,2024-06-25
ENR00640,STD1647,CRS0002,2022-11-30
ENR00641,STD1005,CRS0036,2023-11-06
ENR00642,STD1716,CRS0015,2025-04-05
ENR00643,STD1166,CRS0016,2024-08-24
ENR00644,STD1116,CRS0050,2024-06-19
ENR00645,STD1422,CRS0017,2022-09-04
ENR00646,STD1610,CRS0047,2022-06-13
ENR00647,STD1324,CRS0044,2023-01-13
ENR00648,STD1938,CRS0047,2023-01-31
ENR00649,STD1348,CRS0048,2023-02-16
ENR00650,STD1897,CRS0046,2025-01-28
ENR00651,STD1109,CRS0026,2025-01-05
ENR00652,STD1461,CRS0047,2023-07-02
ENR00653,STD1235,CRS0007,2024-08-18
ENR00654,STD1910,CRS0010,2024-10-31
ENR00655,STD1660,CRS0049,2024-04-03
ENR00656,STD1996,CRS0027,2024-06-05
ENR00657,STD1063,CRS0039,2024-01-19
ENR00658,STD1718,CRS0042,2025-01-01
ENR00659,STD1401,CRS0048,2023-08-14
ENR00660,STD1493,CRS0036,2024-03-24
ENR00661,STD1795,CRS0039,2023-05-17
ENR00662,STD1652,CRS0004,2023-01-20
ENR00663,STD1958,CRS0006,2024-02-03
ENR00664,STD1091,CRS0033,2022-10-06
ENR00665,STD1580,CRS0037,2024-11-10
ENR00666,STD1845,CRS0032,2023-07-10
ENR00667,STD1572,CRS0020,2023-11-13
ENR00668,STD1985,CRS0034,2022-10-13
ENR00669,STD1818,CRS0049,2023-07-25
ENR00670,STD1849,CRS0043,2023-10-05
ENR00671,STD1024,CRS0036,2022-08-26
ENR00672,STD1721,CRS0049,2023-05-23
ENR00673,STD1340,CRS0034,2024-11-14
ENR00674,STD1047,CRS0008,2023-11-25
ENR00675,STD1154,CRS0008,2023-01-20
ENR00676,STD1574,CRS0002,2024-07-27
ENR00677,STD1463,CRS0023,2024-08-06
ENR00678,STD1944,CRS0047,2024-11-24
ENR00679,STD1209,CRS0010,2025-03-20
ENR00680,STD1503,CRS0037,2025-03-13
ENR00681,STD1561,CRS0049,2025-04-23
ENR00682,STD1245,CRS0029,2023-10-12
ENR00683,STD1305,CRS0008,2022-08-09
ENR00684,STD1618,CRS0017,2023-03-07
ENR00685,STD1704,CRS0014,2024-03-10
ENR00686,STD1575,CRS0015,2023-05-31
ENR00687,STD1073,CRS0047,2024-05-18
ENR00688,STD1657,CRS0019,2024-07-12
ENR00689,STD1226,CRS0010,2024-02-13
ENR00690,STD1511,CRS0013,2023-03-19
ENR00691,STD1361,CRS0025,2024-06-01
ENR00692,STD1314,CRS0034,2023-10-13
ENR00693,STD1463,CRS0021,2024-01-06
ENR00694,STD1070,CRS0049,2024-03-18
ENR00695,STD1652,CRS0021,2025-05-26
ENR00696,STD1867,CRS0031,2024-12-26
ENR00697,STD1024,CRS0033,2024-07-09
ENR00698,STD1686,CRS0040,2022-11-24
ENR00699,STD1215,CRS0032,2022-07-28
ENR00700,STD1998,CRS0044,2023-11-03
ENR00701,STD1459,CRS0045,2024-02-28
ENR00702,STD1205,CRS0038,2023-08-01
ENR00703,STD1926,CRS0050,2024-04-08
ENR00704,STD1856,CRS0044,2024-12-10
ENR00705,STD1961,CRS0021,2023-01-06
ENR00706,STD1310,CRS0027,2024-12-23
ENR00707,STD1254,CRS0044,2025-05-29
ENR00708,STD1088,CRS0042,2024-11-15
ENR00709,STD1453,CRS0010,2024-05-12
ENR00710,STD1848,CRS0012,2025-04-25
ENR00711,STD1955,CRS0034,2022-07-19
ENR00712,STD1200,CRS0008,2024-05-01
ENR00713,STD1946,CRS0010,2023-05-25
ENR00714,STD1146,CRS0020,2025-04-08
ENR00715,STD1897,CRS0042,2024-10-05
ENR00716,STD1692,CRS0007,2023-12-13
ENR00717,STD1647,CRS0039,2023-09-26
ENR00718,STD1858,CRS0006,2022-07-15
ENR00719,STD1411,CRS0004,2023-10-06
ENR00720,STD1210,CRS0017,2024-03-13
ENR00721,STD1820,CRS0029,2024-02-27
ENR00722,STD1115,CRS0004,2023-07-15
ENR00723,STD1830,CRS0035,2023-08-03
ENR00724,STD1331,CRS0033,2024-03-09
ENR00725,STD1606,CRS0002,2025-02-18
ENR00726,STD1066,CRS0016,2025-03-02
ENR00727,STD1381,CRS0050,2024-04-06
ENR00728,STD1146,CRS0029,2024-05-04
ENR00729,STD1501,CRS0033,2022-12-22
ENR00730,STD1431,CRS0033,2024-05-08
ENR00731,STD1979,CRS0036,2022-11-17
ENR00732,STD1955,CRS0047,2025-03-13
ENR00733,STD1296,CRS0046,2024-02-18
ENR00734,STD1083,CRS0040,2024-07-23
ENR00735,STD1488,CRS0040,2023-07-27
ENR00736,STD1434,CRS0022,2022-08-19
ENR00737,STD1223,CRS0034,2024-04-10
ENR00738,STD1230,CRS0021,2022-08-19
ENR00739,STD1932,CRS0027,2025-02-15
ENR00740,STD1687,CRS0039,2022-09-15
ENR00741,STD1262,CRS0040,2024-03-12
ENR00742,STD1252,CRS0040,2025-04-05
ENR00743,STD1948,CRS0040,2025-02-06
ENR00744,STD1736,CRS0033,2024-08-30
ENR00745,STD1296,CRS0036,2023-06-05
ENR00746,STD1864,CRS0021,2022-10-29
ENR00747,STD1034,CRS0013,2023-09-01
ENR00748,STD1552,CRS0050,2025-04-22
ENR00749,STD1508,CRS0040,2022-08-06
ENR00750,STD1714,CRS0002,2022-11-10
ENR00751,STD1553,CRS0050,2024-08-13
ENR00752,STD1967,CRS0004,2022-11-02
ENR00753,STD1669,CRS0041,2023-10-03
ENR00754,STD1581,CRS0009,2023-10-20
ENR00755,STD1475,CRS0015,2024-11-23
ENR00756,STD1883,CRS0050,2025-04-27
ENR00757,STD1343,CRS0044,2023-07-27
ENR00758,STD1421,CRS0049,2022-11-15
ENR00759,STD1104,CRS0018,2023-02-24
ENR00760,STD1098,CRS0042,2023-05-10
ENR00761,STD1337,CRS0016,2024-11-24
ENR00762,STD1781,CRS0021,2025-02-02
ENR00763,STD1862,CRS0018,2023-12-03
ENR00764,STD1822,CRS0030,2023-12-13
ENR00765,STD1123,CRS0026,2022-10-12
ENR00766,STD1821,CRS0028,2024-08-10
ENR00767,STD1957,CRS0036,2023-08-11
ENR00768,STD1954,CRS0041,2024-02-08
ENR00769,STD1617,CRS0005,2024-09-21
ENR00770,STD1784,CRS0034,2023-09-03
ENR00771,STD1516,CRS0012,2022-12-13
ENR00772,STD1217,CRS0011,2023-08-15
ENR00773,STD1745,CRS0015,2024-12-18
ENR00774,STD1778,CRS0029,2023-09-26
ENR00775,STD1555,CRS0013,2023-06-26
ENR00776,STD1978,CRS0020,2025-01-29
ENR00777,STD1927,CRS0002,2025-03-04
ENR00778,STD1401,CRS0011,2022-12-02
ENR00779,STD1311,CRS0026,2024-06-13
ENR00780,STD1715,CRS0013,2024-08-12
ENR00781,STD1249,CRS0050,2025-01-14
ENR00782,STD1939,CRS0038,2024-02-08
ENR00783,STD1704,CRS0003,2022-07-28
ENR00784,STD1872,CRS0046,2022-07-21
ENR00785,STD1160,CRS0036,2024-05-28
ENR00786,STD1106,CRS0044,2022-11-06
ENR00787,STD1227,CRS0045,2024-12-29
ENR00788,STD1930,CRS0017,2024-10-31
ENR00789,STD1500,CRS0005,2024-09-14
ENR00790,STD1317,CRS0038,2022-11-08
ENR00791,STD1397,CRS0049,2023-02-04
ENR00792,STD1438,CRS0030,2024-01-22
ENR00793,STD1236,CRS0050,2022-08-01
ENR00794,STD1161,CRS0033,2023-04-20
ENR00795,STD1437,CRS0043,2024-02-24
ENR00796,STD1987,CRS0020,2025-05-29
ENR00797,STD1543,CRS0014,2023-04-16
ENR00798,STD1441,CRS0046,2022-06-15
ENR00799,STD1665,CRS0007,2025-05-01
ENR00800,STD1832,CRS0018,2023-02-18
ENR00801,STD1831,CRS0001,2024-06-26
ENR00802,STD1230,CRS0045,2025-05-11
ENR00803,STD1587,CRS0023,2023-03-16
ENR00804,STD1982,CRS0021,2025-03-24
ENR00805,STD1376,CRS0007,2025-05-15
ENR00806,STD1681,CRS0015,2023-07-24
ENR00807,STD1169,CRS0045,2023-11-03
ENR00808,STD1855,CRS0034,2024-02-19
ENR00809,STD1976,CRS0033,2024-08-03
ENR00810,STD1942,CRS0027,2024-12-20
ENR00811,STD1932,CRS0006,2025-01-26
ENR00812,STD1265,CRS0019,2024-11-26
ENR00813,STD1183,CRS0007,2025-02-13
ENR00814,STD1491,CRS0028,2022-09-22
ENR00815,STD1205,CRS0039,2023-11-25
ENR00816,STD1736,CRS0015,2022-09-01
ENR00817,STD1088,CRS0035,2022-08-01
ENR00818,STD1219,CRS0009,2024-02-14
ENR00819,STD1024,CRS0035,2025-05-09
ENR00820,STD1907,CRS0044,2025-01-12
ENR00821,STD1108,CRS0016,2024-09-14
ENR00822,STD1092,CRS0034,2024-10-29
ENR00823,STD1774,CRS0042,2025-04-05
ENR00824,STD1423,CRS0040,2023-01-04
ENR00825,STD1242,CRS0042,2023-06-28
ENR00826,STD1882,CRS0026,2024-02-13
ENR00827,STD1247,CRS0044,2025-01-12
ENR00828,STD1949,CRS0041,2024-06-15
ENR00829,STD1629,CRS0007,2024-05-20
ENR00830,STD1633,CRS0044,2023-09-07
ENR00831,STD1519,CRS0016,2025-04-01
ENR00832,STD1223,CRS0050,2024-01-20
ENR00833,STD1654,CRS0011,2023-04-27
ENR00834,STD1807,CRS0011,2025-03-11
ENR00835,STD1694,CRS0038,2023-06-25
ENR00836,STD1020,CRS0049,2024-11-24
ENR00837,STD1856,CRS0010,2023-07-08
ENR00838,STD1646,CRS0045,2024-11-20
ENR00839,STD1072,CRS0016,2024-12-16
ENR00840,STD1421,CRS0047,2025-06-04
ENR00841,STD1040,CRS0036,2023-06-15
ENR00842,STD1910,CRS0006,2025-01-04
ENR00843,STD1968,CRS0005,2024-07-17
ENR00844,STD1640,CRS0042,2023-04-07
ENR00845,STD1450,CRS0044,2023-07-12
ENR00846,STD1141,CRS0017,2022-11-16
ENR00847,STD1844,CRS0001,2024-08-13
ENR00848,STD1056,CRS0042,2025-04-10
ENR00849,STD1364,CRS0047,2025-05-22
ENR00850,STD1584,CRS0022,2022-07-15
ENR00851,STD1087,CRS0023,2024-11-21
ENR00852,STD1518,CRS0003,2024-02-02
ENR00853,STD1216,CRS0050,2023-04-06
ENR00854,STD1407,CRS0031,2023-06-15
ENR00855,STD1076,CRS0017,2025-03-30
ENR00856,STD1651,CRS0027,2024-03-06
ENR00857,STD1796,CRS0042,2023-03-24
ENR00858,STD1365,CRS0049,2024-10-24
ENR00859,STD1832,CRS0024,2024-03-03
ENR00860,STD1509,CRS0011,2025-03-20
ENR00861,STD1646,CRS0032,2022-08-08
ENR00862,STD1766,CRS0029,2024-02-14
ENR00863,STD1418,CRS0005,2022-08-10
ENR00864,STD1775,CRS0006,2024-11-25
ENR00865,STD1408,CRS0046,2025-04-19
ENR00866,STD1815,CRS0047,2023-01-21
ENR00867,STD1639,CRS0024,2022-11-02
ENR00868,STD1207,CRS0042,2024-03-20
ENR00869,STD1353,CRS0020,2022-11-02
ENR00870,STD1658,CRS0045,2022-09-25
ENR00871,STD1094,CRS0021,2023-01-08
ENR00872,STD1796,CRS0029,2023-05-03
ENR00873,STD1908,CRS0033,2025-02-02
ENR00874,STD1567,CRS0028,2025-02-07
ENR00875,STD1583,CRS0014,2022-08-15
ENR00876,STD1813,CRS0042,2024-05-11
ENR00877,STD1299,CRS0049,2024-08-31
ENR00878,STD1209,CRS0036,2025-05-21
ENR00879,STD1340,CRS0006,2023-07-18
ENR00880,STD1277,CRS0024,2022-10-26
ENR00881,STD1128,CRS0023,2022-11-02
ENR00882,STD1908,CRS0016,2023-03-31
ENR00883,STD1747,CRS0045,2024-08-27
ENR00884,STD1221,CRS0049,2023-11-14
ENR00885,STD1164,CRS0018,2022-07-25
ENR00886,STD1541,CRS0031,2025-03-22
ENR00887,STD1100,CRS0017,2022-08-22
ENR00888,STD1991,CRS0010,2024-05-06
ENR00889,STD1607,CRS0009,2025-04-15
ENR00890,STD1592,CRS0043,2023-01-31
ENR00891,STD1899,CRS0031,2024-09-03
ENR00892,STD1418,CRS0035,2023-07-06
ENR00893,STD1384,CRS0041,2025-05-22
ENR00894,STD1618,CRS0016,2023-12-30
ENR00895,STD1555,CRS0018,2024-01-22
ENR00896,STD1625,CRS0035,2025-05-21
ENR00897,STD1329,CRS0028,2025-05-08
ENR00898,STD1978,CRS0029,2022-07-22
ENR00899,STD1040,CRS0024,2023-07-17
ENR00900,STD1838,CRS0049,2023-04-16
ENR00901,STD1744,CRS0038,2022-11-08
ENR00902,STD1883,CRS0020,2024-11-07
ENR00903,STD1485,CRS0005,2023-06-01
ENR00904,STD1526,CRS0022,2024-03-08
ENR00905,STD1341,CRS0035,2024-02-20
ENR00906,STD1684,CRS0048,2022-08-20
ENR00907,STD1843,CRS0012,2024-12-29
ENR00908,STD1981,CRS0007,2024-02-25
ENR00909,STD1012,CRS0034,2024-11-12
ENR00910,STD1008,CRS0036,2024-03-28
ENR00911,STD1238,CRS0006,2022-08-08
ENR00912,STD1584,CRS0030,2024-09-24
ENR00913,STD1046,CRS0036,2022-11-07
ENR00914,STD1448,CRS0018,2024-09-27
ENR00915,STD1535,CRS0025,2023-09-01
ENR00916,STD1956,CRS0008,2024-05-03
ENR00917,STD1946,CRS0029,2022-12-23
ENR00918,STD1335,CRS0017,2024-09-19
ENR00919,STD1711,CRS0002,2024-10-16
ENR00920,STD1944,CRS0027,2024-10-24
ENR00921,STD1178,CRS0015,2025-06-09
ENR00922,STD1852,CRS0047,2024-02-28
ENR00923,STD1440,CRS0001,2024-10-05
ENR00924,STD1235,CRS0025,2024-01-21
ENR00925,STD1839,CRS0020,2022-08-06
ENR00926,STD1988,CRS0015,2024-02-03
ENR00927,STD1292,CRS0046,2024-06-23
ENR00928,STD1978,CRS0023,2023-10-29
ENR00929,STD1256,CRS0036,2023-12-24
ENR00930,STD1413,CRS0036,2024-11-21
ENR00931,STD1709,CRS0010,2024-05-22
ENR00932,STD1193,CRS0027,2023-08-29
ENR00933,STD1665,CRS0041,2022-12-12
ENR00934,STD1508,CRS0042,2024-11-25
ENR00935,STD1056,CRS0019,2024-12-24
ENR00936,STD1634,CRS0003,2025-04-05
ENR00937,STD1165,CRS0047,2024-07-29
ENR00938,STD1771,CRS0030,2022-11-28
ENR00939,STD1032,CRS0031,2024-08-17
ENR00940,STD1598,CRS0031,2024-12-12
ENR00941,STD1603,CRS0050,2024-12-28
ENR00942,STD1152,CRS0042,2024-05-03
ENR00943,STD1047,CRS0031,2025-05-12
ENR00944,STD1495,CRS0001,2025-03-12
ENR00945,STD1944,CRS0037,2024-08-04
ENR00946,STD1726,CRS0029,2024-10-24
ENR00947,STD1511,CRS0009,2024-12-10
ENR00948,STD1512,CRS0014,2022-09-27
ENR00949,STD1409,CRS0031,2023-04-05
ENR00950,STD1329,CRS0033,2022-08-08
ENR00951,STD1587,CRS0037,2025-03-18
ENR00952,STD1743,CRS0036,2022-06-30
ENR00953,STD1342,CRS0005,2023-05-25
ENR00954,STD1968,CRS0020,2024-10-20
ENR00955,STD1161,CRS0007,2023-07-20
ENR00956,STD1150,CRS0009,2024-06-06
ENR00957,STD1490,CRS0001,2024-12-31
ENR00958,STD1720,CRS0049,2024-06-07
ENR00959,STD1013,CRS0013,2024-03-30
ENR00960,STD1748,CRS0049,2023-07-06
ENR00961,STD1662,CRS0020,2024-05-12
ENR00962,STD1281,CRS0016,2022-10-27
ENR00963,STD1099,CRS0042,2024-06-26
ENR00964,STD1558,CRS0047,2025-05-07
ENR00965,STD1346,CRS0016,2024-11-25
ENR00966,STD1473,CRS0031,2023-02-15
ENR00967,STD1902,CRS0047,2025-05-16
ENR00968,STD1692,CRS0030,2023-04-04
ENR00969,STD1694,CRS0008,2024-01-06
ENR00970,STD1768,CRS0025,2022-10-18
ENR00971,STD1779,CRS0031,2024-08-03
ENR00972,STD1669,CRS0049,2022-07-14
ENR00973,STD1200,CRS0018,2024-12-28
ENR00974,STD1367,CRS0021,2022-11-20
ENR00975,STD1431,CRS0046,2025-01-25
ENR00976,STD1847,CRS0050,2024-06-07
ENR00977,STD1176,CRS0010,2024-01-07
ENR00978,STD1620,CRS0036,2024-09-12
ENR00979,STD1208,CRS0048,2024-01-14
ENR00980,STD1978,CRS0050,2024-02-01
ENR00981,STD1332,CRS0006,2023-08-20
ENR00982,STD1578,CRS0047,2023-12-25
ENR00983,STD1746,CRS0024,2023-02-17
ENR00984,STD1977,CRS0020,2023-04-01
ENR00985,STD1303,CRS0020,2024-07-01
ENR00986,STD1945,CRS0027,2023-10-03
ENR00987,STD1352,CRS0035,2024-06-04
ENR00988,STD1033,CRS0006,2024-02-18
ENR00989,STD1458,CRS0024,2024-04-10
ENR00990,STD1898,CRS0025,2023-04-06
ENR00991,STD1526,CRS0042,2025-01-17
ENR00992,STD1873,CRS0041,2023-10-07
ENR00993,STD1638,CRS0050,2023-06-02
ENR00994,STD1430,CRS0048,2024-08-18
ENR00995,STD1389,CRS0002,2024-06-24
ENR00996,STD1453,CRS0044,2022-11-15
ENR00997,STD1844,CRS0015,2023-04-10
ENR00998,STD1460,CRS0043,2022-10-20
ENR00999,STD1595,CRS0036,2025-01-18
ENR01000,STD1202,CRS0042,2024-05-13
ENR01001,STD1518,CRS0034,2022-09-08
ENR01002,STD1397,CRS0014,2022-07-02
ENR01003,STD1725,CRS0009,2023-06-11
ENR01004,STD1485,CRS0048,2024-10-25
ENR01005,STD1139,CRS0007,2023-10-12
ENR01006,STD1066,CRS0009,2023-02-14
ENR01007,STD1644,CRS0030,2022-08-25
ENR01008,STD1801,CRS0027,2025-05-08
ENR01009,STD1340,CRS0043,2023-12-16
ENR01010,STD1380,CRS0040,2024-12-25
ENR01011,STD1679,CRS0030,2023-03-09
ENR01012,STD1894,CRS0049,2025-04-08
ENR01013,STD1504,CRS0021,2023-08-15
ENR01014,STD1771,CRS0019,2023-12-30
ENR01015,STD1381,CRS0042,2024-03-05
ENR01016,STD1043,CRS0050,2025-02-19
ENR01017,STD1403,CRS0022,2024-10-30
ENR01018,STD1396,CRS0011,2023-05-15
ENR01019,STD1507,CRS0003,2025-01-12
ENR01020,STD1814,CRS0034,2022-08-23
ENR01021,STD1584,CRS0016,2023-05-10
ENR01022,STD1920,CRS0040,2022-06-17
ENR01023,STD1268,CRS0004,2022-09-17
ENR01024,STD1469,CRS0023,2025-06-07
ENR01025,STD1167,CRS0023,2023-11-18
ENR01026,STD1574,CRS0017,2022-12-01
ENR01027,STD1150,CRS0012,2023-06-15
ENR01028,STD1059,CRS0013,2022-12-08
ENR01029,STD1217,CRS0035,2024-02-02
ENR01030,STD1730,CRS0012,2024-08-23
ENR01031,STD1946,CRS0021,2023-02-14
ENR01032,STD1143,CRS0008,2024-02-11
ENR01033,STD1988,CRS0029,2025-06-01
ENR01034,STD1554,CRS0050,2023-07-05
ENR01035,STD1582,CRS0046,2025-05-07
ENR01036,STD1509,CRS0014,2024-12-02
ENR01037,STD1604,CRS0042,2022-12-16
ENR01038,STD1608,CRS0047,2024-03-03
ENR01039,STD1076,CRS0032,2022-07-28
ENR01040,STD1965,CRS0034,2024-02-02
ENR01041,STD1719,CRS0022,2022-08-10
ENR01042,STD1660,CRS0044,2023-07-15
ENR01043,STD1750,CRS0049,2024-01-30
ENR01044,STD1051,CRS0001,2023-08-15
ENR01045,STD1177,CRS0031,2024-08-30
ENR01046,STD1131,CRS0009,2024-07-23
ENR01047,STD1403,CRS0040,2023-07-14
ENR01048,STD1996,CRS0023,2023-04-25
ENR01049,STD1277,CRS0029,2023-06-12
ENR01050,STD1552,CRS0014,2022-12-27
ENR01051,STD1809,CRS0022,2022-09-07
ENR01052,STD1431,CRS0025,2023-12-10
ENR01053,STD1110,CRS0008,2023-12-13
ENR01054,STD1957,CRS0020,2023-03-18
ENR01055,STD1467,CRS0027,2025-02-13
ENR01056,STD1632,CRS0002,2022-08-29
ENR01057,STD1707,CRS0040,2024-12-02
ENR01058,STD1183,CRS0024,2024-11-09
ENR01059,STD1965,CRS0046,2023-05-04
ENR01060,STD1781,CRS0028,2023-11-17
ENR01061,STD1876,CRS0021,2024-08-16
ENR01062,STD1603,CRS0050,2024-07-12
ENR01063,STD1039,CRS0050,2024-04-14
ENR01064,STD1191,CRS0016,2024-11-18
ENR01065,STD1881,CRS0035,2024-01-07
ENR01066,STD1452,CRS0025,2024-02-03
ENR01067,STD1921,CRS0010,2023-12-13
ENR01068,STD1777,CRS0032,2025-04-29
ENR01069,STD1801,CRS0008,2024-07-06
ENR01070,STD1953,CRS0005,2024-07-28
ENR01071,STD1051,CRS0043,2023-01-05
ENR01072,STD1384,CRS0026,2024-08-04
ENR01073,STD1930,CRS0003,2024-03-05
ENR01074,STD1913,CRS0048,2022-11-27
ENR01075,STD1717,CRS0043,2025-02-13
ENR01076,STD1358,CRS0032,2022-08-02
ENR01077,STD1255,CRS0027,2023-03-31
ENR01078,STD1527,CRS0018,2025-03-26
ENR01079,STD1732,CRS0030,2023-12-02
ENR01080,STD1772,CRS0045,2022-12-04
ENR01081,STD1260,CRS0014,2023-07-04
ENR01082,STD1341,CRS0024,2023-01-10
ENR01083,STD1919,CRS0010,2023-02-25
ENR01084,STD1229,CRS0028,2024-01-02
ENR01085,STD1740,CRS0026,2024-03-05
ENR01086,STD1735,CRS0023,2023-08-10
ENR01087,STD1148,CRS0027,2022-12-22
ENR01088,STD1539,CRS0025,2025-01-05
ENR01089,STD1451,CRS0012,2024-04-21
ENR01090,STD1170,CRS0003,2024-03-24
ENR01091,STD1795,CRS0003,2024-07-14
ENR01092,STD1737,CRS0012,2024-02-09
ENR01093,STD1802,CRS0004,2022-11-30
ENR01094,STD1266,CRS0029,2024-05-15
ENR01095,STD1906,CRS0008,2025-05-06
ENR01096,STD1931,CRS0041,2025-02-03
ENR01097,STD1481,CRS0042,2023-04-03
ENR01098,STD1377,CRS0013,2025-03-31
ENR01099,STD1848,CRS0005,2024-01-23
ENR01100,STD1369,CRS0006,2024-12-26
ENR01101,STD1301,CRS0037,2024-05-05
ENR01102,STD1245,CRS0024,2024-06-05
ENR01103,STD1489,CRS0005,2024-05-03
ENR01104,STD1369,CRS0030,2024-05-15
ENR01105,STD1931,CRS0048,2022-07-12
ENR01106,STD1307,CRS0015,2023-06-21
ENR01107,STD1801,CRS0032,2024-12-04
ENR01108,STD1547,CRS0033,2025-02-19
ENR01109,STD1391,CRS0026,2023-04-13
ENR01110,STD1608,CRS0043,2024-08-02
ENR01111,STD1012,CRS0039,2022-10-10
ENR01112,STD1989,CRS0017,2025-04-20
ENR01113,STD1514,CRS0006,2022-10-10
ENR01114,STD1356,CRS0005,2023-04-13
ENR01115,STD1933,CRS0018,2023-02-12
ENR01116,STD1843,CRS0026,2023-10-28
ENR01117,STD1031,CRS0026,2023-02-08
ENR01118,STD1271,CRS0035,2023-10-30
ENR01119,STD1787,CRS0010,2025-03-01
ENR01120,STD1975,CRS0018,2023-08-26
ENR01121,STD1436,CRS0016,2023-03-13
ENR01122,STD1918,CRS0045,2025-01-28
ENR01123,STD1697,CRS0020,2024-05-16
ENR01124,STD1598,CRS0011,2023-07-04
ENR01125,STD1199,CRS0036,2024-03-22
ENR01126,STD1866,CRS0002,2023-08-08
ENR01127,STD1088,CRS0020,2022-11-16
ENR01128,STD1392,CRS0048,2024-04-25
ENR01129,STD1772,CRS0032,2024-09-16
ENR01130,STD1677,CRS0010,2024-08-28
ENR01131,STD1120,CRS0025,2023-03-09
ENR01132,STD1585,CRS0025,2024-07-15
ENR01133,STD1844,CRS0038,2023-05-08
ENR01134,STD1842,CRS0023,2024-08-21
ENR01135,STD1276,CRS0037,2022-07-03
ENR01136,STD1231,CRS0043,2022-10-25
ENR01137,STD1328,CRS0044,2023-09-24
ENR01138,STD1928,CRS0043,2022-11-27
ENR01139,STD1390,CRS0043,2022-08-19
ENR01140,STD1739,CRS0042,2024-09-24
ENR01141,STD1332,CRS0040,2023-05-27
ENR01142,STD1558,CRS0050,2024-08-30
ENR01143,STD1875,CRS0030,2024-11-08
ENR01144,STD1504,CRS0028,2022-12-01
ENR01145,STD1709,CRS0006,2022-07-17
ENR01146,STD1923,CRS0030,2024-07-17
ENR01147,STD1648,CRS0002,2024-07-15
ENR01148,STD1704,CRS0046,2023-06-09
ENR01149,STD1089,CRS0029,2022-09-06
ENR01150,STD1329,CRS0025,2024-09-08
ENR01151,STD1019,CRS0037,2024-12-27
ENR01152,STD1504,CRS0017,2022-06-18
ENR01153,STD1454,CRS0008,2022-08-10
ENR01154,STD1455,CRS0041,2024-02-14
ENR01155,STD1513,CRS0012,2024-11-23
ENR01156,STD1358,CRS0007,2024-03-30
ENR01157,STD1887,CRS0034,2023-05-02
ENR01158,STD1780,CRS0014,2024-05-28
ENR01159,STD1194,CRS0034,2025-05-19
ENR01160,STD1772,CRS0011,2024-06-17
ENR01161,STD1451,CRS0030,2023-12-30
ENR01162,STD1491,CRS0041,2024-03-12
ENR01163,STD1064,CRS0024,2022-08-31
